   seq_no d_days lat lon mag
   1.1600000e+02   1.2929861e+00   4.7585882e+01   7.5935679e+00   3.5000000e-01
   1.1700000e+02   1.3094444e+00   4.7585719e+01   7.5944179e+00   9.5000000e-01
   1.1800000e+02   1.3113657e+00   4.7585827e+01   7.5942588e+00   7.0000000e-01
   1.1900000e+02   1.3123843e+00   4.7585756e+01   7.5939529e+00   4.0000000e-01
   1.2000000e+02   1.3239236e+00   4.7586089e+01   7.5935952e+00   1.1000000e+00
   1.2100000e+02   1.3326620e+00   4.7586017e+01   7.5934354e+00   7.5000000e-01
   1.2200000e+02   1.3363310e+00   4.7586034e+01   7.5941532e+00   1.4000000e+00
   1.2300000e+02   1.3384491e+00   4.7586089e+01   7.5939009e+00   8.0000000e-01
   1.2400000e+02   1.3406250e+00   4.7585863e+01   7.5942589e+00   4.0000000e-01
   1.2500000e+02   1.3422338e+00   4.7585548e+01   7.5949224e+00   2.0000000e-01
   1.2600000e+02   1.3578588e+00   4.7585855e+01   7.5937273e+00   4.0000000e-01
   1.2700000e+02   1.3607639e+00   4.7585827e+01   7.5948968e+00   5.5000000e-01
   1.3000000e+02   1.3619676e+00   4.7586242e+01   7.5934362e+00   7.5000000e-01
   1.2800000e+02   1.3623148e+00   4.7585756e+01   7.5942054e+00   6.0000000e-01
   1.2900000e+02   1.3624421e+00   4.7585827e+01   7.5944316e+00   5.0000000e-01
   1.3100000e+02   1.3632639e+00   4.7585530e+01   7.5948426e+00   4.5000000e-01
   1.3200000e+02   1.3653819e+00   4.7585602e+01   7.5947897e+00   4.0000000e-01
   1.3300000e+02   1.3791204e+00   4.7585927e+01   7.5936212e+00   6.0000000e-01
   1.3500000e+02   1.3801968e+00   4.7585621e+01   7.5940587e+00   5.0000000e-01
   1.3400000e+02   1.3803472e+00   4.7585567e+01   7.5942047e+00   8.0000000e-01
   1.3600000e+02   1.3958218e+00   4.7585774e+01   7.5941257e+00   7.5000000e-01
   1.3700000e+02   1.4032292e+00   4.7585477e+01   7.5942576e+00   5.5000000e-01
